"id","arrival_airport_code","arrival_airport_terminal","change_date","deadhead","departure_airport_code","departure_airport_terminal","airline_designator","aircraft_type","number","operational_suffix","leg_sequence_number","onward_carrier","onward_flight","onward_suffix","plan_arrival_date_utc","plan_departure_date_utc","service_type","status","route_id","ofp_time_start_utc","ofp_time_end_utc","code_sharing","aircraft_reg_num","estim_blockoff_time_utc","estim_blockon_time_utc","actual_departure_date_utc","actual_arrival_date_utc","onward_flight_date","warning_status","warning_status_time","date_eng_on_utc","date_eng_off_utc","special_status","version_id","start_date_utc","comment","action_type","change_source","modification_id","class_config","leg_oper_schedule_status","flight_time","user_id","smak_id"
"1304526","SVO","B","2023-04-26T15:05:54.265719","NULL","NJC","NULL","SU","32A","1647","NULL","1","NULL","NULL","NULL","2022-12-23T07:25:00","2022-12-23T03:45:00","J","ACTIVE","139018035542650137","2022-12-23T07:25:00","2022-12-24T07:24:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304527","SVO","B","2023-04-26T15:05:54.265719","NULL","NJC","NULL","SU","32A","1647","NULL","1","NULL","NULL","NULL","2022-12-24T07:25:00","2022-12-24T03:45:00","J","ACTIVE","139018035542650138","2022-12-24T07:25:00","2022-12-25T07:24:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304528","SVO","C","2023-04-26T15:05:54.271671","NULL","EVN","NULL","SU","32A","1965","NULL","1","NULL","NULL","NULL","2022-12-28T10:00:00","2022-12-28T05:35:00","J","ACTIVE","139018035542710139","2022-12-28T10:00:00","2022-12-29T09:59:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304529","EVN","NULL","2023-04-26T15:05:54.276078","NULL","SVO","C","SU","32A","1964","NULL","1","NULL","NULL","NULL","2022-12-31T04:35:00","2022-12-31T00:45:00","J","ACTIVE","139018035542760140","2022-12-31T04:35:00","2023-01-01T04:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304532","SVO","B","2023-04-26T15:05:54.286003","NULL","MRV","NULL","SU","32B","1311","NULL","1","NULL","NULL","NULL","2022-12-24T15:55:00","2022-12-24T12:10:00","J","ACTIVE","139018035542860143","2022-12-24T15:55:00","2022-12-25T15:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304533","SVO","B","2023-04-26T15:05:54.286003","NULL","MRV","NULL","SU","32B","1311","NULL","1","NULL","NULL","NULL","2022-12-25T15:55:00","2022-12-25T12:10:00","J","ACTIVE","139018035542860144","2022-12-25T15:55:00","2022-12-26T15:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304534","SVO","B","2023-04-26T15:05:54.286003","NULL","MRV","NULL","SU","32B","1311","NULL","1","NULL","NULL","NULL","2022-12-31T15:55:00","2022-12-31T12:10:00","J","ACTIVE","139018035542860145","2022-12-31T15:55:00","2023-01-01T15:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304535","MRV","NULL","2023-04-26T15:05:54.291859","NULL","SVO","B","SU","32B","1312","NULL","1","NULL","NULL","NULL","2022-12-29T14:35:00","2022-12-29T11:05:00","J","ACTIVE","139018035542910146","2022-12-29T14:35:00","2022-12-30T14:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304536","MRV","NULL","2023-04-26T15:05:54.291859","NULL","SVO","B","SU","32B","1312","NULL","1","NULL","NULL","NULL","2022-12-30T14:35:00","2022-12-30T11:05:00","J","ACTIVE","139018035542910147","2022-12-30T14:35:00","2022-12-31T14:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304537","MRV","NULL","2023-04-26T15:05:54.291859","NULL","SVO","B","SU","32B","1312","NULL","1","NULL","NULL","NULL","2022-12-31T14:35:00","2022-12-31T11:05:00","J","ACTIVE","139018035542910148","2022-12-31T14:35:00","2023-01-01T14:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304538","SVO","B","2023-04-26T15:05:54.297871","NULL","UUS","NULL","SU","77W","1793","NULL","1","NULL","NULL","NULL","2022-12-29T15:55:00","2022-12-29T07:00:00","G","ACTIVE","139018035542970149","2022-12-29T15:55:00","2022-12-30T15:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C30,W48,Y324","NULL","NULL","NULL","NULL"
"1304540","MRV","NULL","2023-04-26T15:05:54.306657","NULL","SVO","B","SU","32B","1310","NULL","1","NULL","NULL","NULL","2022-12-24T11:10:00","2022-12-24T07:40:00","J","ACTIVE","139018035543060151","2022-12-24T11:10:00","2022-12-25T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304541","MRV","NULL","2023-04-26T15:05:54.306657","NULL","SVO","B","SU","32B","1310","NULL","1","NULL","NULL","NULL","2022-12-25T11:10:00","2022-12-25T07:40:00","J","ACTIVE","139018035543060152","2022-12-25T11:10:00","2022-12-26T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304542","MRV","NULL","2023-04-26T15:05:54.306657","NULL","SVO","B","SU","32B","1310","NULL","1","NULL","NULL","NULL","2022-12-28T11:10:00","2022-12-28T07:40:00","J","ACTIVE","139018035543060153","2022-12-28T11:10:00","2022-12-29T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304543","MRV","NULL","2023-04-26T15:05:54.306657","NULL","SVO","B","SU","32B","1310","NULL","1","NULL","NULL","NULL","2022-12-29T11:10:00","2022-12-29T07:40:00","J","ACTIVE","139018035543060154","2022-12-29T11:10:00","2022-12-30T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304544","MRV","NULL","2023-04-26T15:05:54.306657","NULL","SVO","B","SU","32B","1310","NULL","1","NULL","NULL","NULL","2022-12-30T11:10:00","2022-12-30T07:40:00","J","ACTIVE","139018035543060155","2022-12-30T11:10:00","2022-12-31T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304545","MRV","NULL","2023-04-26T15:05:54.306657","NULL","SVO","B","SU","32B","1310","NULL","1","NULL","NULL","NULL","2022-12-31T11:10:00","2022-12-31T07:40:00","J","ACTIVE","139018035543060156","2022-12-31T11:10:00","2023-01-01T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304547","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-25T10:55:00","2022-12-25T07:15:00","J","ACTIVE","139018035543190158","2022-12-25T10:55:00","2022-12-26T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304548","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-26T10:55:00","2022-12-26T07:15:00","J","ACTIVE","139018035543190159","2022-12-26T10:55:00","2022-12-27T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304549","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-27T10:55:00","2022-12-27T07:15:00","J","ACTIVE","139018035543190160","2022-12-27T10:55:00","2022-12-28T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304550","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-28T10:55:00","2022-12-28T07:15:00","J","ACTIVE","139018035543190161","2022-12-28T10:55:00","2022-12-29T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304551","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-29T10:55:00","2022-12-29T07:15:00","J","ACTIVE","139018035543190162","2022-12-29T10:55:00","2022-12-30T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304552","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-30T10:55:00","2022-12-30T07:15:00","J","ACTIVE","139018035543190163","2022-12-30T10:55:00","2022-12-31T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304553","SVO","B","2023-04-26T15:05:54.319019","NULL","MRV","NULL","SU","32A","1315","NULL","1","NULL","NULL","NULL","2022-12-31T10:55:00","2022-12-31T07:15:00","J","ACTIVE","139018035543190164","2022-12-31T10:55:00","2023-01-01T10:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304638","SVO","B","2023-04-26T15:05:54.377085","NULL","MRV","NULL","SU","32B","1313","NULL","1","NULL","NULL","NULL","2022-12-29T19:15:00","2022-12-29T15:35:00","J","ACTIVE","139018035543770249","2022-12-29T19:15:00","2022-12-30T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304639","SVO","B","2023-04-26T15:05:54.377085","NULL","MRV","NULL","SU","32B","1313","NULL","1","NULL","NULL","NULL","2022-12-30T19:15:00","2022-12-30T15:35:00","J","ACTIVE","139018035543770250","2022-12-30T19:15:00","2022-12-31T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304640","SVO","B","2023-04-26T15:05:54.377085","NULL","MRV","NULL","SU","32B","1313","NULL","1","NULL","NULL","NULL","2022-12-31T19:15:00","2022-12-31T15:35:00","J","ACTIVE","139018035543770251","2022-12-31T19:15:00","2023-01-01T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1304809","MMK","NULL","2023-04-26T15:05:54.527144","NULL","SVO","B","SU","32A","1326","NULL","1","NULL","NULL","NULL","2022-12-21T01:10:00","2022-12-20T22:30:00","J","ACTIVE","139018035545270164","2022-12-21T01:10:00","2022-12-22T01:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304810","SVO","B","2023-04-26T15:05:54.532156","NULL","MMK","NULL","SU","32A","1327","NULL","1","NULL","NULL","NULL","2022-12-21T04:35:00","2022-12-21T02:10:00","J","ACTIVE","139018035545320165","2022-12-21T04:35:00","2022-12-22T04:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1304811","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-17T17:45:00","2022-12-17T15:05:00","J","ACTIVE","139018035545360166","2022-12-17T17:45:00","2022-12-18T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-17T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304812","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-18T17:45:00","2022-12-18T15:05:00","J","ACTIVE","139018035545360167","2022-12-18T17:45:00","2022-12-19T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-18T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304813","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-19T17:45:00","2022-12-19T15:05:00","J","ACTIVE","139018035545360168","2022-12-19T17:45:00","2022-12-20T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-19T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304814","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-20T17:45:00","2022-12-20T15:05:00","J","ACTIVE","139018035545360169","2022-12-20T17:45:00","2022-12-21T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304815","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-21T17:45:00","2022-12-21T15:05:00","J","ACTIVE","139018035545360170","2022-12-21T17:45:00","2022-12-22T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304816","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-22T17:45:00","2022-12-22T15:05:00","J","ACTIVE","139018035545360171","2022-12-22T17:45:00","2022-12-23T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304817","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-23T17:45:00","2022-12-23T15:05:00","J","ACTIVE","139018035545360172","2022-12-23T17:45:00","2022-12-24T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304818","MMK","NULL","2023-04-26T15:05:54.536835","NULL","SVO","B","SU","320","1324","NULL","1","NULL","NULL","NULL","2022-12-24T17:45:00","2022-12-24T15:05:00","J","ACTIVE","139018035545360173","2022-12-24T17:45:00","2022-12-25T17:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304819","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-17T21:20:00","2022-12-17T18:45:00","J","ACTIVE","139018035545450174","2022-12-17T21:20:00","2022-12-18T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-17T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304820","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-18T21:20:00","2022-12-18T18:45:00","J","ACTIVE","139018035545450175","2022-12-18T21:20:00","2022-12-19T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-18T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304821","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-19T21:20:00","2022-12-19T18:45:00","J","ACTIVE","139018035545450176","2022-12-19T21:20:00","2022-12-20T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-19T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304822","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-20T21:20:00","2022-12-20T18:45:00","J","ACTIVE","139018035545450177","2022-12-20T21:20:00","2022-12-21T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304823","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-21T21:20:00","2022-12-21T18:45:00","J","ACTIVE","139018035545450178","2022-12-21T21:20:00","2022-12-22T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304824","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-22T21:20:00","2022-12-22T18:45:00","J","ACTIVE","139018035545450179","2022-12-22T21:20:00","2022-12-23T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304825","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-23T21:20:00","2022-12-23T18:45:00","J","ACTIVE","139018035545450180","2022-12-23T21:20:00","2022-12-24T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304826","SVO","B","2023-04-26T15:05:54.545873","NULL","MMK","NULL","SU","320","1325","NULL","1","NULL","NULL","NULL","2022-12-24T21:20:00","2022-12-24T18:45:00","J","ACTIVE","139018035545450181","2022-12-24T21:20:00","2022-12-25T21:19:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1304827","SVO","B","2023-04-26T15:05:54.555153","NULL","IKT","NULL","SU","73H","1443","NULL","1","NULL","NULL","NULL","2022-12-16T11:10:00","2022-12-16T04:50:00","J","ACTIVE","139018035545550182","2022-12-16T11:10:00","2022-12-17T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-16T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1304828","SVO","B","2023-04-26T15:05:54.555153","NULL","IKT","NULL","SU","73H","1443","NULL","1","NULL","NULL","NULL","2022-12-17T11:10:00","2022-12-17T04:50:00","J","ACTIVE","139018035545550183","2022-12-17T11:10:00","2022-12-18T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-17T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1304829","SVO","B","2023-04-26T15:05:54.555153","NULL","IKT","NULL","SU","73H","1443","NULL","1","NULL","NULL","NULL","2022-12-18T11:10:00","2022-12-18T04:50:00","J","ACTIVE","139018035545550184","2022-12-18T11:10:00","2022-12-19T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-18T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1304830","SVO","B","2023-04-26T15:05:54.555153","NULL","IKT","NULL","SU","73H","1443","NULL","1","NULL","NULL","NULL","2022-12-19T11:10:00","2022-12-19T04:50:00","J","ACTIVE","139018035545550185","2022-12-19T11:10:00","2022-12-20T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-19T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1304831","SVO","B","2023-04-26T15:05:54.555153","NULL","IKT","NULL","SU","73H","1443","NULL","1","NULL","NULL","NULL","2022-12-20T11:10:00","2022-12-20T04:50:00","J","ACTIVE","139018035545550186","2022-12-20T11:10:00","2022-12-21T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1304832","SVO","B","2023-04-26T15:05:54.555153","NULL","IKT","NULL","SU","73H","1443","NULL","1","NULL","NULL","NULL","2022-12-21T11:10:00","2022-12-21T04:50:00","J","ACTIVE","139018035545550187","2022-12-21T11:10:00","2022-12-22T11:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
